,LapTime,AvgCornerSpeed,Acceleration,LapNumber,Stint,Compound,TyreLife,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed,Rainfall,AvgCurvature,race,racemean
544,100.902,42.71676816994105,2.2368298368177943,5.0,1.0,SOFT,5.0,27.2,22.0,1016.7,31.0,206.0,1.0,0.0,0.007447275264048386,Bahrain Grand Prix,98.55369910514543
545,100.791,42.720734310022664,1.9659139877667393,6.0,1.0,SOFT,6.0,27.1,22.0,1016.9,31.0,175.0,0.6,0.0,0.007589925488630819,Bahrain Grand Prix,98.55369910514543
546,100.892,42.35352641585083,2.1228352564355473,7.0,1.0,SOFT,7.0,27.1,21.0,1016.9,30.9,197.0,0.6,0.0,0.007562678181791373,Bahrain Grand Prix,98.55369910514543
547,100.868,41.99790256757197,2.1242658030901382,8.0,1.0,SOFT,8.0,27.1,21.0,1016.9,30.9,173.0,1.0,0.0,0.00763840211839771,Bahrain Grand Prix,98.55369910514543
548,100.908,40.6013987784477,2.4533844015534387,9.0,1.0,SOFT,9.0,27.2,21.0,1016.9,30.8,193.0,0.6,0.0,0.008103828732136099,Bahrain Grand Prix,98.55369910514543
549,101.133,42.97245971185813,1.8711917673301295,10.0,1.0,SOFT,10.0,27.1,21.0,1016.9,30.8,195.0,0.8,0.0,0.007700410716325465,Bahrain Grand Prix,98.55369910514543
550,101.532,41.57131503604901,2.072613229424328,11.0,1.0,SOFT,11.0,27.2,21.0,1016.9,30.6,155.0,0.6,0.0,0.007554836671521845,Bahrain Grand Prix,98.55369910514543
551,98.413,41.89785547267117,2.098325750169549,14.0,2.0,SOFT,2.0,27.1,21.0,1016.9,30.5,141.0,0.8,0.0,0.007888986016170038,Bahrain Grand Prix,98.55369910514543
552,99.033,42.701328375948115,1.83804077012952,15.0,2.0,SOFT,3.0,27.1,21.0,1016.9,30.5,187.0,0.6,0.0,0.00772379799252266,Bahrain Grand Prix,98.55369910514543
553,98.988,43.188519445206204,2.1649565274990428,16.0,2.0,SOFT,4.0,27.0,21.0,1017.0,30.4,178.0,0.8,0.0,0.008777995215153208,Bahrain Grand Prix,98.55369910514543
554,99.439,43.26097589685276,1.6727838588916923,17.0,2.0,SOFT,5.0,27.0,21.0,1017.0,30.3,208.0,0.6,0.0,488.1639684215444,Bahrain Grand Prix,98.55369910514543
555,99.399,44.15202822377093,2.3336788496814123,18.0,2.0,SOFT,6.0,27.0,21.0,1017.0,30.3,197.0,0.6,0.0,0.007790167651122782,Bahrain Grand Prix,98.55369910514543
556,99.22,42.32277845081541,2.153276270228205,19.0,2.0,SOFT,7.0,26.9,20.0,1017.0,30.3,174.0,0.6,0.0,0.007431139544032812,Bahrain Grand Prix,98.55369910514543
557,99.186,42.51325484197102,2.330046613738848,20.0,2.0,SOFT,8.0,26.9,21.0,1017.0,30.2,239.0,0.4,0.0,0.007749689974388834,Bahrain Grand Prix,98.55369910514543
558,99.612,41.65810907220189,2.484437943838419,21.0,2.0,SOFT,9.0,26.9,21.0,1017.0,30.1,182.0,0.6,0.0,0.007518621779825419,Bahrain Grand Prix,98.55369910514543
559,99.362,42.94592469343151,2.0138690343778967,22.0,2.0,SOFT,10.0,26.8,21.0,1017.0,30.0,183.0,0.4,0.0,0.0074862172968719175,Bahrain Grand Prix,98.55369910514543
560,99.692,43.97604329869682,1.8947987128350352,23.0,2.0,SOFT,11.0,26.7,21.0,1017.0,29.9,217.0,0.4,0.0,0.007835457475083362,Bahrain Grand Prix,98.55369910514543
561,99.872,43.741895913163304,2.220959262959059,24.0,2.0,SOFT,12.0,26.7,21.0,1017.0,29.9,199.0,0.8,0.0,0.0076806701808582725,Bahrain Grand Prix,98.55369910514543
562,99.834,40.70179548123599,2.242308139484529,25.0,2.0,SOFT,13.0,26.7,21.0,1016.9,29.9,180.0,0.6,0.0,0.006775507968712723,Bahrain Grand Prix,98.55369910514543
563,100.006,43.324824952542436,2.16718701489477,26.0,2.0,SOFT,14.0,26.7,21.0,1017.0,29.9,186.0,0.6,0.0,0.007499868337615446,Bahrain Grand Prix,98.55369910514543
564,99.602,44.018643903419125,2.49693972290299,27.0,2.0,SOFT,15.0,26.8,21.0,1017.0,29.9,175.0,0.6,0.0,0.0078274774499068,Bahrain Grand Prix,98.55369910514543
565,99.62,42.66599236304365,1.9368339141029915,28.0,2.0,SOFT,16.0,26.7,21.0,1017.0,29.9,199.0,0.8,0.0,0.008157721516543134,Bahrain Grand Prix,98.55369910514543
566,99.673,43.3643505188995,2.481624549255579,29.0,2.0,SOFT,17.0,26.6,21.0,1017.0,29.7,193.0,0.6,0.0,0.007868614821515739,Bahrain Grand Prix,98.55369910514543
567,97.613,43.43953696126467,1.9115106602072618,32.0,3.0,HARD,2.0,26.7,21.0,1017.0,29.6,246.0,0.6,0.0,0.007621975397637059,Bahrain Grand Prix,98.55369910514543
568,97.862,42.01335845499222,2.4566617937162176,33.0,3.0,HARD,3.0,26.7,21.0,1017.0,29.6,256.0,0.5,0.0,0.0075125355448024695,Bahrain Grand Prix,98.55369910514543
569,97.902,43.31794867587351,2.427445010193946,34.0,3.0,HARD,4.0,26.6,21.0,1017.0,29.6,189.0,0.5,0.0,0.007577588621629903,Bahrain Grand Prix,98.55369910514543
570,98.029,42.34857256188757,1.7879261195737488,35.0,3.0,HARD,5.0,26.7,21.0,1017.0,29.6,192.0,0.4,0.0,0.007774390075682115,Bahrain Grand Prix,98.55369910514543
571,97.717,43.713371457864675,1.9811568751060202,36.0,3.0,HARD,6.0,26.6,21.0,1017.0,29.6,179.0,0.5,0.0,0.007243567050829542,Bahrain Grand Prix,98.55369910514543
