,LapTime,AvgCornerSpeed,Acceleration,LapNumber,Stint,Compound,TyreLife,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed,Rainfall,AvgCurvature,race,racemean
27,89.614,39.76563052193277,2.120159447113979,14.0,6.0,SOFT,2.0,17.9,46.0,1019.2,21.0,69.0,1.7,0.0,0.010201765591341519,Bahrain Grand Prix,90.22552307692308
28,90.531,41.07463259463477,1.5290547565218482,5.0,2.0,SOFT,2.0,18.2,47.0,1019.1,21.6,48.0,2.2,0.0,0.009506198297745912,Bahrain Grand Prix,90.22552307692308
29,90.624,48.18354690341066,2.7741958886758864,8.0,3.0,SOFT,5.0,18.0,46.0,1019.2,21.4,48.0,2.1,0.0,0.007461902271644336,Bahrain Grand Prix,90.22552307692308
30,90.122,40.4855576127057,2.053372544653457,11.0,4.0,SOFT,2.0,18.0,46.0,1019.3,21.2,64.0,1.9,0.0,0.007098688196350524,Bahrain Grand Prix,90.22552307692308
31,90.651,40.33042443065906,1.0513614717402613,14.0,5.0,SOFT,5.0,17.9,47.0,1019.2,21.1,43.0,1.2,0.0,382.4735722680542,Bahrain Grand Prix,90.22552307692308
32,89.683,50.454341384480195,2.4839128003900726,17.0,6.0,SOFT,2.0,17.9,46.0,1019.2,21.0,69.0,1.7,0.0,0.007343068348078549,Bahrain Grand Prix,90.22552307692308
33,90.451,39.21782687872653,1.7891745262343939,5.0,2.0,SOFT,2.0,18.1,47.0,1019.1,21.6,42.0,1.3,0.0,0.10023652580044352,Bahrain Grand Prix,90.22552307692308
34,90.363,48.21323228830272,2.5484677548339163,8.0,3.0,SOFT,5.0,18.1,46.0,1019.1,21.3,63.0,1.9,0.0,0.007526683476437692,Bahrain Grand Prix,90.22552307692308
35,89.718,37.45906039760998,2.185925080542889,11.0,4.0,SOFT,2.0,18.0,46.0,1019.2,21.3,64.0,1.2,0.0,0.007292130837399264,Bahrain Grand Prix,90.22552307692308
36,90.445,40.61610850920926,0.9452246430783228,14.0,5.0,SOFT,5.0,17.9,47.0,1019.2,21.1,43.0,1.2,0.0,2543.6125882166634,Bahrain Grand Prix,90.22552307692308
37,89.71,48.101833782332854,2.699835788990946,17.0,6.0,SOFT,2.0,17.9,46.0,1019.3,20.9,72.0,2.0,0.0,0.007590246122255007,Bahrain Grand Prix,90.22552307692308
38,90.566,38.792733224464754,1.482679327601966,5.0,2.0,SOFT,2.0,18.2,47.0,1019.1,21.6,48.0,2.2,0.0,0.007820967807950907,Bahrain Grand Prix,90.22552307692308
39,90.997,47.53437782898775,2.619154897613996,8.0,3.0,SOFT,5.0,18.0,46.0,1019.2,21.4,48.0,2.1,0.0,0.007000369945424292,Bahrain Grand Prix,90.22552307692308
40,89.851,40.22225528117979,1.9551230807193778,11.0,4.0,SOFT,2.0,18.0,46.0,1019.3,21.2,64.0,1.9,0.0,3.468268004927072,Bahrain Grand Prix,90.22552307692308
41,90.502,41.24551291029589,0.8505120544722006,14.0,5.0,SOFT,5.0,17.9,47.0,1019.2,21.1,43.0,1.2,0.0,597.2033541589758,Bahrain Grand Prix,90.22552307692308
42,90.616,49.753742559541934,2.629227715514949,17.0,6.0,SOFT,5.0,17.9,46.0,1019.2,21.0,56.0,1.7,0.0,0.0075230782090895286,Bahrain Grand Prix,90.22552307692308
43,90.481,38.48221892665309,1.4958755018996617,5.0,2.0,SOFT,2.0,18.2,47.0,1019.1,21.6,48.0,2.2,0.0,0.06724570858512445,Bahrain Grand Prix,90.22552307692308
44,91.102,47.82294846199973,2.643816542408252,8.0,3.0,SOFT,5.0,18.0,46.0,1019.2,21.4,64.0,1.6,0.0,0.0071280365331588035,Bahrain Grand Prix,90.22552307692308
45,90.129,42.28638520211108,2.013786516011883,11.0,4.0,SOFT,2.0,18.0,46.0,1019.2,21.2,66.0,1.4,0.0,0.007534856787173996,Bahrain Grand Prix,90.22552307692308
46,89.965,42.083793923701464,1.6919301555148138,5.0,2.0,SOFT,2.0,18.1,47.0,1019.1,21.6,42.0,1.3,0.0,0.008576495085620741,Bahrain Grand Prix,90.22552307692308
47,90.982,49.13023623188826,2.6846102052860727,8.0,3.0,SOFT,5.0,18.0,46.0,1019.2,21.4,64.0,1.6,0.0,0.0074902183087445316,Bahrain Grand Prix,90.22552307692308
48,90.2,40.978733638671635,2.247905535699938,11.0,4.0,SOFT,2.0,18.0,46.0,1019.2,21.2,66.0,1.4,0.0,0.007904940007477265,Bahrain Grand Prix,90.22552307692308
49,90.397,39.61976493881338,1.6219231837788344,5.0,2.0,SOFT,2.0,18.2,47.0,1019.1,21.6,48.0,2.2,0.0,0.008655333357978898,Bahrain Grand Prix,90.22552307692308
50,91.152,48.58911570490404,2.682212483604999,8.0,3.0,SOFT,5.0,18.0,46.0,1019.2,21.4,64.0,1.6,0.0,0.007662064015623002,Bahrain Grand Prix,90.22552307692308
51,90.221,38.04338833660812,1.9535922861504345,11.0,4.0,SOFT,2.0,18.0,46.0,1019.3,21.2,64.0,1.9,0.0,0.0070581371291652635,Bahrain Grand Prix,90.22552307692308
52,90.562,39.54498181628483,1.6900861957449822,5.0,2.0,SOFT,2.0,18.2,47.0,1019.1,21.6,48.0,2.2,0.0,0.0074465802222383175,Bahrain Grand Prix,90.22552307692308
53,91.126,48.150350554688345,2.551957529288358,8.0,3.0,SOFT,5.0,18.0,46.0,1019.2,21.4,64.0,1.6,0.0,0.007363774214937083,Bahrain Grand Prix,90.22552307692308
54,90.278,40.13038371335051,2.1357293175783894,11.0,4.0,SOFT,2.0,18.0,46.0,1019.2,21.2,66.0,1.4,0.0,0.0073384936961042495,Bahrain Grand Prix,90.22552307692308
55,90.646,40.86676967505954,1.5315379508153077,5.0,2.0,SOFT,2.0,18.2,47.0,1019.1,21.6,48.0,2.2,0.0,0.18122406461891633,Bahrain Grand Prix,90.22552307692308
56,91.17,47.99209764794587,2.617520263708775,8.0,3.0,SOFT,5.0,18.0,46.0,1019.2,21.4,48.0,2.1,0.0,0.007454431634448577,Bahrain Grand Prix,90.22552307692308
57,90.529,43.968121358099765,2.3515873713232494,11.0,4.0,SOFT,2.0,18.0,46.0,1019.3,21.2,64.0,1.9,0.0,0.0075090461098748194,Bahrain Grand Prix,90.22552307692308
58,90.756,42.84828416052831,1.6614611595076905,5.0,2.0,SOFT,2.0,18.2,47.0,1019.1,21.6,48.0,2.2,0.0,0.01018346915091182,Bahrain Grand Prix,90.22552307692308
