,LapTime,AvgCornerSpeed,Acceleration,LapNumber,Stint,Compound,TyreLife,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed,Rainfall,AvgCurvature,race,racemean
4606,88.045,43.55298090062548,2.0785357371769475,61.0,4.0,SOFT,13.0,36.4,11.0,995.2,48.1,119.0,2.4,0.0,0.00850600788377353,Spanish Grand Prix,88.87785055350554
4607,87.581,44.286636510828885,1.9741879865629846,62.0,4.0,SOFT,14.0,36.5,9.0,995.4,48.0,145.0,4.5,0.0,0.00846004569995542,Spanish Grand Prix,88.87785055350554
4608,87.64,44.03483975751685,1.9970168501821197,63.0,4.0,SOFT,15.0,36.5,8.0,995.2,48.0,179.0,4.3,0.0,0.008696365670683983,Spanish Grand Prix,88.87785055350554
4609,87.917,44.21992772560063,1.9330464085140266,64.0,4.0,SOFT,16.0,36.5,8.0,995.2,47.9,168.0,2.7,0.0,0.00809917000008273,Spanish Grand Prix,88.87785055350554
4610,88.372,44.1970944135078,1.7591965761157387,65.0,4.0,SOFT,17.0,36.4,7.0,995.2,48.1,162.0,4.3,0.0,0.008358601709185799,Spanish Grand Prix,88.87785055350554
4611,89.179,43.16114092200705,1.8606975501217806,66.0,4.0,SOFT,18.0,36.4,8.0,995.2,47.8,189.0,3.5,0.0,0.008806783731339534,Spanish Grand Prix,88.87785055350554
4612,90.573,38.67111669093852,1.7660925449065432,3.0,1.0,SOFT,3.0,36.9,6.0,996.2,49.4,194.0,3.5,0.0,0.009850991871055084,Spanish Grand Prix,88.87785055350554
4613,89.627,41.77107877299261,1.8291033397991987,4.0,1.0,SOFT,4.0,36.9,6.0,996.0,49.4,177.0,4.4,0.0,0.008842211749876051,Spanish Grand Prix,88.87785055350554
4614,89.174,41.88368273634195,2.0792803995202527,5.0,1.0,SOFT,5.0,37.0,6.0,996.0,49.3,178.0,3.7,0.0,0.009301666764669227,Spanish Grand Prix,88.87785055350554
4615,90.389,42.085698310795294,1.8827217030286523,6.0,1.0,SOFT,6.0,37.0,6.0,996.0,49.3,172.0,2.9,0.0,0.008727319620547168,Spanish Grand Prix,88.87785055350554
4616,89.656,42.236103772571624,1.6413534478353762,7.0,1.0,SOFT,7.0,36.8,6.0,996.0,49.5,190.0,2.4,0.0,0.008215329172612102,Spanish Grand Prix,88.87785055350554
4617,90.653,41.464457556121125,1.7906761999955065,8.0,1.0,SOFT,8.0,37.0,6.0,996.2,49.5,167.0,3.2,0.0,0.00858502568048859,Spanish Grand Prix,88.87785055350554
4618,89.669,41.9228809624024,1.863753783009197,9.0,1.0,SOFT,9.0,36.9,6.0,996.2,49.3,195.0,3.7,0.0,0.008464165374984846,Spanish Grand Prix,88.87785055350554
4619,88.932,41.59879461041668,1.8278178461092458,12.0,2.0,MEDIUM,2.0,37.0,6.0,996.0,49.7,196.0,3.2,0.0,0.009463800972581454,Spanish Grand Prix,88.87785055350554
4620,89.343,41.52021954392398,1.830847823394249,13.0,2.0,MEDIUM,3.0,37.0,6.0,996.0,49.7,189.0,3.2,0.0,0.009217982522722786,Spanish Grand Prix,88.87785055350554
4621,89.992,40.09764686425333,1.8550321069909976,14.0,2.0,MEDIUM,4.0,36.9,6.0,996.0,49.7,184.0,3.9,0.0,0.0083899069198713,Spanish Grand Prix,88.87785055350554
4622,89.508,42.39593716729286,1.5446010159280295,15.0,2.0,MEDIUM,5.0,36.8,5.0,995.9,49.7,188.0,4.5,0.0,5097.885258303518,Spanish Grand Prix,88.87785055350554
4623,89.74,41.90965688957344,1.8957252898394334,16.0,2.0,MEDIUM,6.0,36.7,6.0,996.0,49.7,195.0,4.5,0.0,0.008461648937951375,Spanish Grand Prix,88.87785055350554
4624,89.62,42.487798134217535,1.7504035875397967,17.0,2.0,MEDIUM,7.0,36.7,6.0,996.0,49.7,168.0,2.5,0.0,0.008852801095184068,Spanish Grand Prix,88.87785055350554
4625,89.783,41.74072703236945,1.6420772438861742,18.0,2.0,MEDIUM,8.0,36.9,6.0,996.0,49.7,184.0,3.2,0.0,0.00836067871393794,Spanish Grand Prix,88.87785055350554
4626,89.681,41.563376897480225,1.8882733169206285,19.0,2.0,MEDIUM,9.0,37.1,5.0,996.0,49.7,164.0,3.4,0.0,0.00867124898403199,Spanish Grand Prix,88.87785055350554
4627,89.82,41.29604924106518,1.8159025894218241,20.0,2.0,MEDIUM,10.0,37.1,6.0,996.0,49.7,190.0,2.5,0.0,0.008789555378794753,Spanish Grand Prix,88.87785055350554
4628,89.888,42.470315462580345,1.6360196047013436,21.0,2.0,MEDIUM,11.0,37.0,6.0,996.0,49.0,189.0,3.5,0.0,0.008601471283885208,Spanish Grand Prix,88.87785055350554
4629,89.737,41.59183755041667,1.5503391283141879,22.0,2.0,MEDIUM,12.0,37.1,6.0,995.9,49.0,159.0,2.5,0.0,0.008318142589072918,Spanish Grand Prix,88.87785055350554
4630,89.763,42.208046923606155,1.813960817921441,23.0,2.0,MEDIUM,13.0,37.1,6.0,995.9,49.5,126.0,2.0,0.0,0.008708349922372032,Spanish Grand Prix,88.87785055350554
4631,89.738,42.26907932910192,1.9303515586432674,24.0,2.0,MEDIUM,14.0,37.1,6.0,995.9,49.4,171.0,4.3,0.0,0.008590847093150012,Spanish Grand Prix,88.87785055350554
4632,89.732,41.48344816341111,1.8084769356697579,25.0,2.0,MEDIUM,15.0,37.0,6.0,995.7,49.4,139.0,2.5,0.0,0.008470682656767484,Spanish Grand Prix,88.87785055350554
4633,90.135,41.81521499347792,1.9353890098470177,26.0,2.0,MEDIUM,16.0,37.0,6.0,995.7,49.4,161.0,2.2,0.0,0.008407749575225216,Spanish Grand Prix,88.87785055350554
4634,89.815,42.405288197731664,1.9279008540919635,27.0,2.0,MEDIUM,17.0,37.0,7.0,995.9,49.4,173.0,2.2,0.0,0.009152733125677463,Spanish Grand Prix,88.87785055350554
4635,89.914,41.52560115506371,2.0749242629126257,28.0,2.0,MEDIUM,18.0,37.0,6.0,995.9,49.4,180.0,3.4,0.0,0.009022270935242148,Spanish Grand Prix,88.87785055350554
4636,89.714,41.26341959372065,1.6285029784855716,29.0,2.0,MEDIUM,19.0,37.2,7.0,995.7,49.3,174.0,3.7,0.0,0.008449434678327912,Spanish Grand Prix,88.87785055350554
4637,89.996,41.46975014935378,1.6417994221398398,30.0,2.0,MEDIUM,20.0,37.2,6.0,995.7,49.3,180.0,4.3,0.0,0.009126601232722726,Spanish Grand Prix,88.87785055350554
4638,87.707,40.89306352336058,1.6075917102268236,33.0,3.0,SOFT,2.0,37.0,6.0,995.9,49.5,191.0,3.7,0.0,0.007712395063776924,Spanish Grand Prix,88.87785055350554
4639,87.898,42.49382315651385,1.7997078173409788,34.0,3.0,SOFT,3.0,36.7,7.0,995.7,49.2,180.0,2.9,0.0,0.008574905982437965,Spanish Grand Prix,88.87785055350554
4640,88.735,42.04076866279112,1.7592628625166564,35.0,3.0,SOFT,4.0,36.7,7.0,995.7,49.1,165.0,3.2,0.0,0.008769433393500801,Spanish Grand Prix,88.87785055350554
4641,88.382,43.10772958208136,1.659000771890939,36.0,3.0,SOFT,5.0,36.6,7.0,995.7,49.0,151.0,3.0,0.0,0.008476841353612853,Spanish Grand Prix,88.87785055350554
4642,88.053,40.83696961960814,1.7910922640761793,37.0,3.0,SOFT,6.0,36.6,7.0,995.7,49.0,173.0,2.7,0.0,0.007920125258140762,Spanish Grand Prix,88.87785055350554
4643,88.089,42.65856182775481,1.5787883047547433,38.0,3.0,SOFT,7.0,36.9,7.0,995.5,49.1,193.0,3.7,0.0,2293.1254539125694,Spanish Grand Prix,88.87785055350554
4644,88.234,43.49273742517491,2.1626768493620654,39.0,3.0,SOFT,8.0,36.7,7.0,995.7,49.1,155.0,3.7,0.0,0.008217724990337745,Spanish Grand Prix,88.87785055350554
4645,88.445,42.48971681620044,1.7187519051781608,40.0,3.0,SOFT,9.0,36.8,8.0,995.7,49.0,155.0,3.2,0.0,0.008339578885555218,Spanish Grand Prix,88.87785055350554
4646,88.339,41.77182215923375,1.8821475595622188,41.0,3.0,SOFT,10.0,36.6,8.0,995.7,49.0,175.0,3.5,0.0,0.008290460934082807,Spanish Grand Prix,88.87785055350554
